B435,eB435,V606,eV606,I814,eI814,Y105,eY105,J125,eJ125,JH140,eJH140,H160,eH160,bright_mag,bright_magerr,stel,fwhm,area,zmax,label
29.2453,0.7907,29.5997,0.7224,28.0317,0.3273,27.1464,0.199,27.1329,0.3447,27.3966,0.3618,27.0318,0.1847,27.2545,28.8612,0.0,0.593,29.0,5.59,not_spike
29.1016,0.6488,99.0,30.342,29.0562,0.5763,27.769,0.2625,27.3629,0.3316,28.9209,0.8718,27.2478,0.1739,27.455,29.1483,0.01,0.328,18.0,6.12,not_spike
30.4788,1.5129,30.9815,1.1687,30.2509,1.2611,28.0776,0.3553,28.6897,0.8816,27.7793,0.419,26.9955,0.1494,27.1687,29.0736,0.29,0.37,12.0,7.369,spike
99.0,28.9335,30.3528,1.004,99.0,29.0533,27.1311,0.2319,26.8854,0.334,26.9419,0.2942,26.5339,0.1439,26.6998,28.6554,0.15,0.437,15.0,6.47,spike
29.0029,0.6404,99.0,29.7561,27.5926,0.2181,27.092,0.1883,26.6316,0.2291,27.3447,0.345,27.3128,0.2276,26.9223,28.2044,0.36,0.309,13.0,5.59,not_spike
99.0,29.3519,99.0,99.0,99.0,99.0,-99.0,0.0,27.328,0.1499,-99.0,0.0,27.4081,0.2106,27.5019,29.4023,0.3,0.47,12.0,6.367,not_spike
30.8469,1.3648,99.0,99.0,99.0,99.0,-99.0,0.0,27.2739,0.3107,-99.0,0.0,27.192,0.3342,27.6774,28.2998,0.76,0.174,9.0,7.423,not_spike
29.2411,0.8327,99.0,99.0,99.0,99.0,27.5545,0.2847,27.2703,0.1498,28.8661,0.9893,27.2874,0.1546,27.4441,29.3452,0.6,0.446,9.0,6.075,not_spike
99.0,29.6387,99.0,99.0,99.0,99.0,28.1399,0.3297,28.2604,0.2444,28.2759,0.506,27.8489,0.1757,28.0585,29.7375,0.56,0.233,6.0,5.64,not_spike
30.1175,1.1305,99.0,99.0,99.0,99.0,27.5329,0.2245,27.8191,0.1851,27.2035,0.2801,27.9246,0.2061,27.5819,28.5316,0.11,0.272,9.0,6.86,not_spike
99.0,29.1453,99.0,99.0,99.0,99.0,27.505,0.2374,27.924,0.2303,28.1238,0.5282,28.3405,0.3231,27.8093,29.0345,0.36,0.479,1.0,6.11,not_spike
33.624,4.7245,99.0,99.0,99.0,99.0,27.5727,0.361,27.2786,0.1918,27.4243,0.4468,27.0728,0.1637,27.2657,29.0438,0.17,0.445,1.0,5.66,not_spike
99.0,29.1203,99.0,99.0,99.0,99.0,28.2487,0.4906,28.0481,0.281,27.9488,0.5441,28.6281,0.4548,28.4282,29.3723,0.0,0.058,1.0,5.426,not_spike
30.6179,1.5023,99.0,99.0,99.0,99.0,28.1459,0.3694,28.1531,0.249,28.0588,0.4802,27.7349,0.1816,27.9531,29.584,0.41,0.172,6.0,5.4,not_spike
99.0,29.1223,99.0,99.0,99.0,99.0,27.4969,0.2874,27.5092,0.1921,27.6288,0.4479,27.8482,0.2583,27.6772,29.3411,0.35,0.31,3.0,5.54,not_spike
28.783,0.6174,99.0,99.0,99.0,99.0,27.3384,0.2788,26.4715,0.0882,27.0967,0.3286,26.6959,0.1089,26.5675,29.1521,0.8,0.203,19.0,8.05,not_spike
99.0,29.4204,99.0,99.0,99.0,99.0,27.9495,0.3205,28.1455,0.2548,28.4481,0.6408,27.8985,0.2114,28.036,29.5864,0.37,0.0,0.0,5.74,not_spike
31.1501,1.9335,99.0,99.0,99.0,99.0,28.4053,0.4695,29.1435,0.5546,28.886,0.879,28.4081,0.3229,28.8697,29.5593,0.01,0.438,4.0,6.635,not_spike
99.0,29.0761,99.0,99.0,99.0,99.0,27.822,0.3506,27.5345,0.1821,27.2302,0.3147,27.2559,0.1475,27.4267,29.3484,0.67,0.491,7.0,5.63,not_spike
99.0,28.0809,99.0,99.0,99.0,99.0,24.7707,0.073,24.5377,0.0366,24.457,0.0812,24.3783,0.0327,24.4121,28.164,0.11,0.359,108.0,5.575,not_spike
99.0,29.0551,99.0,99.0,99.0,99.0,28.5261,0.6795,27.8023,0.2657,26.813,0.262,26.402,0.0833,26.4923,29.1473,0.0,0.501,22.0,9.727,not_spike
99.0,29.1491,99.0,99.0,99.0,99.0,27.0799,0.2188,27.2075,0.1603,26.9638,0.2825,26.9567,0.1322,27.1074,29.1758,0.04,0.361,17.0,6.12,not_spike
99.0,29.466,99.0,99.0,99.0,99.0,28.2278,0.4156,27.8282,0.1989,27.793,0.4179,27.3748,0.1394,27.5348,29.5326,0.18,0.236,11.0,7.227,not_spike
29.9996,0.9968,99.0,99.0,99.0,99.0,27.9937,0.3143,28.0411,0.211,29.1166,0.93,28.1851,0.244,28.3032,29.7124,0.07,0.307,5.0,5.52,not_spike
31.6212,2.6713,99.0,99.0,99.0,99.0,27.3266,0.3107,26.7475,0.1173,26.8083,0.29,26.9138,0.1402,26.4392,28.7926,0.01,0.35,17.0,5.51,not_spike
29.1744,0.6207,99.0,99.0,99.0,99.0,27.7873,0.2809,28.1482,0.2468,27.4385,0.305,27.9855,0.2243,27.8642,28.661,0.46,0.188,7.0,5.52,not_spike
99.0,29.1334,99.0,99.0,99.0,99.0,27.4358,0.2657,27.1479,0.1432,27.4761,0.3882,27.3863,0.1766,27.3129,29.275,0.04,0.542,12.0,5.513,not_spike
99.0,29.497,99.0,99.0,99.0,99.0,28.0319,0.3344,27.9479,0.2158,28.4615,0.6381,27.9287,0.2164,28.1993,29.5698,0.1,0.191,7.0,5.8,not_spike
99.0,29.767,99.0,99.0,99.0,99.0,28.1465,0.3084,28.3291,0.2385,28.7796,0.6734,28.8305,0.3597,28.5788,29.3552,0.36,0.276,2.0,6.11,not_spike
30.9266,1.8654,99.0,99.0,99.0,99.0,27.3161,0.2313,26.9822,0.1205,27.1274,0.2822,27.3141,0.1589,27.1178,29.3084,0.71,0.184,9.0,6.73,not_spike
28.8668,0.5758,99.0,99.0,99.0,99.0,27.4606,0.2681,27.3706,0.1648,27.2797,0.328,27.2511,0.1501,27.4254,29.3233,0.6,0.226,11.0,5.733,not_spike
-99.0,0.0,99.0,99.0,99.0,99.0,28.044,0.3885,27.5226,0.1703,27.3548,0.3191,27.7891,0.2166,27.7247,29.4474,0.11,0.281,6.0,5.64,not_spike
99.0,28.7813,99.0,99.0,99.0,99.0,26.3968,0.164,26.3846,0.101,26.3629,0.2274,26.6951,0.1357,26.4961,28.9117,0.01,0.368,18.0,6.96,not_spike
28.4609,0.5604,99.0,99.0,99.0,99.0,27.2669,0.3008,26.9118,0.1439,26.7965,0.2857,26.7687,0.1303,26.9169,29.0045,0.01,0.68,15.0,6.937,not_spike
29.1002,0.4931,99.0,99.0,99.0,99.0,29.3017,0.7282,28.4208,0.2531,28.0951,0.4266,28.203,0.2189,28.4775,29.8301,0.45,0.313,4.0,7.331,not_spike
99.0,29.5972,99.0,99.0,99.0,99.0,-99.0,0.0,26.8096,0.1703,-99.0,0.0,27.8611,0.4727,27.0117,28.7345,0.15,0.443,16.0,8.09,not_spike
29.0042,0.4652,99.0,99.0,99.0,99.0,-99.0,0.0,27.1464,0.2045,-99.0,0.0,27.1996,0.2776,27.278,29.4394,0.54,0.291,14.0,5.7,not_spike
99.0,28.9123,99.0,99.0,99.0,99.0,26.4578,0.1498,26.8711,0.1415,26.5826,0.2381,26.6638,0.121,26.6316,28.5327,0.06,0.52,18.0,6.66,not_spike
29.4624,0.6922,99.0,99.0,99.0,99.0,27.2246,0.3482,26.6236,0.3421,27.9295,0.7753,26.4172,0.1684,26.6166,28.3555,0.9,0.234,11.0,7.518,not_spike
30.1085,1.5721,99.0,99.0,99.0,99.0,-99.0,0.0,26.1364,0.1037,-99.0,0.0,27.2659,0.321,26.2511,28.6344,0.05,0.482,14.0,8.12,not_spike
28.6458,0.4137,99.0,99.0,99.0,99.0,28.4263,0.4509,27.7023,0.1781,27.3475,0.2768,27.7779,0.1923,27.72,28.69,0.39,0.167,7.0,5.783,not_spike
31.2728,2.1346,99.0,99.0,99.0,99.0,27.5353,0.2626,27.3956,0.1594,27.1877,0.2869,27.7128,0.2113,27.5787,28.486,0.16,0.212,11.0,7.13,not_spike
99.0,28.9856,99.0,99.0,99.0,99.0,26.7944,0.1689,26.948,0.1246,26.7488,0.2336,26.864,0.1185,26.9945,28.7293,0.0,0.398,23.0,6.09,not_spike
30.5486,1.4605,99.0,99.0,99.0,99.0,28.415,0.4769,27.6991,0.186,27.8564,0.4379,27.8682,0.2172,27.9236,29.5206,0.34,0.392,3.0,5.7,not_spike
30.564,1.3687,99.0,99.0,99.0,99.0,28.1376,0.3336,29.0725,0.4653,28.6683,0.6818,28.3622,0.2731,28.6217,29.2478,0.36,0.366,1.0,5.34,not_spike
99.0,28.4861,99.0,99.0,99.0,99.0,25.4381,0.0904,25.6206,0.0591,25.7109,0.1635,25.6924,0.0667,25.5367,28.091,0.28,0.298,52.0,6.083,not_spike
30.7961,1.9482,99.0,99.0,99.0,99.0,26.9637,0.2263,26.9946,0.1323,27.3664,0.4327,26.9362,0.1333,27.0104,29.4972,0.06,0.324,17.0,5.59,not_spike
99.0,29.7376,99.0,99.0,99.0,99.0,31.1197,2.4856,27.9839,0.2075,27.8992,0.6058,29.5939,0.7737,28.2406,29.6755,0.36,0.0,0.0,8.14,not_spike
28.7652,0.4591,99.0,99.0,99.0,99.0,27.8491,0.4207,27.6385,0.1779,27.2245,0.3749,27.5092,0.1769,27.7206,29.3896,0.68,0.196,8.0,6.166,not_spike
27.1523,0.3367,99.0,99.0,99.0,99.0,26.2075,0.1963,25.2926,0.059,24.6692,0.0773,24.0374,0.0197,24.0575,28.38,0.09,0.264,99.0,5.236,not_spike
32.8498,3.2632,99.0,99.0,99.0,99.0,-99.0,0.0,27.9806,0.219,-99.0,0.0,27.8511,0.2418,27.9026,29.3847,0.28,0.367,7.0,5.7,not_spike
99.0,29.477,99.0,99.0,99.0,99.0,-99.0,0.0,27.6625,0.222,-99.0,0.0,27.4205,0.2304,27.7134,28.9862,0.34,0.31,9.0,6.151,not_spike
30.6651,1.3623,99.0,99.0,99.0,30.1256,29.3828,0.7858,27.8111,0.4041,30.4557,1.7906,28.2835,0.3578,28.4619,28.676,0.01,0.31,10.0,6.789,not_spike
99.0,29.0609,99.0,99.0,28.7681,0.421,27.098,0.2089,27.2308,0.38,27.1788,0.3164,26.8614,0.1732,27.0676,28.7666,0.03,0.335,24.0,6.157,not_spike
99.0,29.3785,99.0,99.0,28.0789,0.1813,27.4081,0.2061,27.4387,0.3462,27.6763,0.3492,28.5222,0.479,27.6626,29.1077,0.01,0.37,13.0,5.71,not_spike
30.1754,1.6401,99.0,99.0,27.5183,0.1904,26.6986,0.1877,26.3669,0.2369,27.6274,0.5387,26.5744,0.1668,26.6703,27.8994,0.0,0.643,34.0,5.486,not_spike
99.0,29.7313,99.0,99.0,99.0,30.2001,28.3002,0.3537,31.1512,2.6053,28.5237,0.5784,30.873,1.8951,28.8282,29.3365,0.02,0.293,9.0,6.96,not_spike
99.0,29.0115,99.0,99.0,28.0251,0.2403,27.2313,0.2373,27.3913,0.4563,27.1426,0.3125,27.2348,0.2427,27.5354,28.7613,0.01,0.545,22.0,5.474,not_spike
28.9173,0.5273,99.0,99.0,99.0,29.9015,28.2651,0.4095,28.7222,0.8775,28.0235,0.4747,27.4948,0.2281,27.784,29.0726,0.02,0.379,13.0,6.927,not_spike
99.0,29.1302,99.0,99.0,28.48,0.3415,27.0512,4.3337,26.3437,0.3323,26.496,0.335,26.7518,3.9559,26.825,27.4587,0.73,0.303,27.0,6.315,not_spike
99.0,28.4415,99.0,99.0,25.5833,0.0518,24.0334,0.0317,23.7327,0.0415,23.9225,0.0416,23.8862,0.0278,23.7759,27.2552,0.98,0.185,87.0,6.057,not_spike
30.462,2.163,99.0,99.0,26.572,0.1181,25.7213,0.1174,25.9576,0.2378,25.7669,0.1759,25.7302,0.1162,25.853,28.0768,0.0,0.866,79.0,5.63,not_spike
28.6715,0.6011,99.0,99.0,27.3349,0.1404,26.8233,0.1921,26.9816,0.3542,27.1691,0.3547,26.8596,0.1948,27.0569,28.6064,0.0,0.471,29.0,5.24,not_spike
30.9723,2.1249,99.0,99.0,28.6748,0.396,27.7554,0.3603,27.9821,0.6777,27.2076,0.3342,27.0891,0.2139,27.3558,28.744,0.09,0.401,14.0,5.787,not_spike
99.0,29.1198,99.0,99.0,27.1767,0.1117,26.8824,0.173,26.8128,0.2747,26.6243,0.2012,26.5784,0.1358,26.7336,28.7673,0.9,0.236,23.0,4.999,not_spike
30.8047,1.6466,99.0,99.0,28.2641,0.1947,27.5123,0.2156,28.1366,0.5508,27.7069,0.3532,28.5939,0.4814,27.7816,29.1578,0.7,0.217,10.0,5.72,not_spike
99.0,28.4081,99.0,99.0,25.9738,0.0691,25.2205,0.0807,25.7964,0.2235,25.1862,0.1146,25.2192,0.0805,25.3062,28.0028,0.01,0.438,80.0,5.282,not_spike
29.0548,0.4907,99.0,99.0,99.0,30.1523,28.6235,0.5049,28.4357,0.6995,27.7835,0.3756,28.0185,0.3214,28.3625,28.7429,0.13,0.346,10.0,6.837,not_spike
99.0,28.9924,99.0,99.0,27.4903,0.1552,26.7366,0.1877,26.7854,0.3035,27.1287,0.369,26.7331,0.1725,26.9383,28.643,0.02,0.37,29.0,5.304,not_spike
29.5163,1.0837,99.0,99.0,27.5957,0.1507,27.2694,0.226,27.3444,0.3883,27.4911,0.3786,27.0377,0.1867,27.2634,28.8541,0.1,0.329,20.0,5.12,not_spike
30.6159,2.102,99.0,99.0,27.7916,0.2668,25.8841,0.1593,25.794,0.2198,25.9277,0.2302,26.0229,0.1678,26.07,27.4164,0.0,0.482,54.0,6.41,not_spike
27.0648,0.6427,99.0,99.0,23.8537,0.0281,22.3538,0.016,21.6932,0.0158,21.3575,0.0105,21.0719,0.006,21.0779,26.7104,0.03,0.392,651.0,6.022,not_spike
29.6237,0.9275,99.0,99.0,27.6864,0.1359,27.1785,0.1912,27.4362,0.3823,27.3938,0.3171,27.8176,0.3154,27.4106,28.9673,0.76,0.236,15.0,5.286,not_spike
31.0924,1.8487,99.0,99.0,28.5643,0.2789,27.9493,0.3814,28.0104,0.6235,27.0808,0.2729,27.6094,0.2773,27.4462,28.4407,0.07,0.375,13.0,5.59,not_spike
99.0,29.2815,99.0,99.0,27.7828,0.1575,27.3918,0.2231,27.7956,0.4895,28.424,0.6717,27.6389,0.271,27.6729,28.9963,0.16,0.424,15.0,4.534,not_spike
99.0,27.7785,99.0,99.0,25.67,0.0827,25.3398,0.1283,25.3674,0.2235,24.7823,0.1158,24.6851,0.0739,24.7643,27.5661,0.0,1.394,206.0,4.51,not_spike
30.8894,1.9267,99.0,99.0,29.7443,0.7785,27.4175,0.2539,27.1687,0.3433,27.7462,0.4556,27.2899,0.2287,27.58,28.8647,0.0,0.35,22.0,6.398,not_spike
27.6967,0.3399,99.0,99.0,27.0957,0.1334,26.774,0.2108,26.8208,0.3568,26.6206,0.2617,26.8175,0.215,26.9661,28.032,0.0,0.669,37.0,5.15,not_spike
99.0,29.5011,99.0,99.0,99.0,29.9837,28.0869,0.3488,27.5345,0.3648,29.1445,0.9773,27.8927,0.293,28.0879,28.5312,0.71,0.204,10.0,6.96,not_spike
99.0,29.7137,99.0,99.0,99.0,30.1419,27.119,0.285,27.2587,0.5794,27.1091,0.3964,27.0532,0.2907,27.4513,28.3355,0.78,0.278,9.0,6.96,not_spike
99.0,29.5333,99.0,99.0,28.6857,0.2773,27.9737,0.2959,27.3475,0.3012,28.3942,0.5604,28.1081,0.3321,27.7658,28.5854,0.36,0.268,11.0,5.48,not_spike
33.0614,3.9148,99.0,99.0,27.776,0.1758,27.0576,0.2178,26.8991,0.3202,27.4465,0.4101,26.9412,0.1966,27.1814,28.6969,0.75,0.257,22.0,5.361,not_spike
28.2006,0.4275,99.0,99.0,27.2182,0.1198,26.7932,0.1665,27.6775,0.5495,27.2436,0.3383,27.2587,0.2428,26.9899,28.7445,0.01,0.553,27.0,5.54,not_spike
28.6469,0.9145,99.0,99.0,26.3101,0.0994,25.6525,0.1155,25.323,0.1487,25.4539,0.1408,25.575,0.109,25.4954,27.4064,0.0,0.755,91.0,5.48,not_spike
99.0,28.5154,29.3995,0.9116,25.6891,0.0735,25.5351,0.0865,25.3962,0.1262,25.3733,0.1084,25.5135,0.0837,25.4937,27.8208,0.11,0.316,62.0,5.44,not_spike
99.0,29.0593,99.0,29.4362,27.7974,0.2976,26.7303,0.1708,26.6457,0.2654,26.7265,0.2426,27.0235,0.2182,26.933,28.6519,0.0,0.565,24.0,6.1,not_spike
99.0,29.6298,29.1265,0.4038,99.0,29.5736,27.1302,0.3954,26.1429,0.2676,28.1935,0.9577,26.0712,0.1518,26.2477,28.1306,0.72,0.115,8.0,7.419,not_spike
27.8747,0.2985,30.0703,1.1101,27.2829,0.1983,26.6118,0.1497,27.0419,0.348,26.804,0.2488,27.0778,0.2199,26.7856,28.687,0.0,0.56,29.0,5.8,not_spike
99.0,29.8067,30.0641,0.6837,99.0,29.7985,28.4254,0.3522,27.9006,0.401,30.3052,1.548,28.8927,0.5195,28.5433,28.7755,0.08,0.29,8.0,6.83,not_spike
99.0,29.3525,30.5106,1.2415,27.5701,0.2103,27.1599,0.2073,27.4521,0.4096,27.0757,0.2734,26.886,0.1612,27.0754,28.8753,0.7,0.261,19.0,5.077,not_spike
28.8966,0.5395,30.1442,1.043,29.9136,1.0639,27.0696,0.1757,28.0762,0.6281,27.4755,0.3478,27.3408,0.2242,27.2793,28.9579,0.72,0.309,17.0,6.59,not_spike
29.3628,0.8642,99.0,29.526,27.2024,0.172,26.8202,0.1658,27.4018,0.4243,26.7889,0.2291,27.0993,0.2076,27.016,28.7764,0.01,0.425,25.0,5.56,not_spike
28.2826,0.5675,28.2835,0.4232,28.6686,0.7554,26.1256,0.1871,25.883,0.2465,25.8804,0.2261,25.8593,0.15,26.0334,27.9327,0.0,0.976,70.0,6.548,not_spike
27.8212,0.5249,28.6557,0.7073,28.8119,1.0096,26.1008,0.1924,25.6278,0.2224,25.5601,0.1806,24.9293,0.0743,25.009,27.8041,0.0,0.965,78.0,7.552,not_spike
28.6747,0.567,99.0,29.5081,30.0238,1.3139,27.0075,0.202,27.1519,0.3735,28.9997,1.1423,27.3932,0.2796,27.2558,28.731,0.0,0.333,16.0,6.59,not_spike
99.0,29.8368,99.0,30.2435,31.5583,1.9387,28.4817,0.3963,32.3659,3.5873,28.5577,0.5647,28.5706,0.4207,29.1123,29.3718,0.08,0.286,8.0,6.237,not_spike
99.0,28.3634,30.8488,2.2329,99.0,28.3681,27.2075,0.4203,25.7682,0.2169,25.306,0.1271,24.8332,0.0591,24.8957,27.9641,0.0,1.142,95.0,9.603,not_spike
29.9679,0.9706,99.0,29.9348,29.321,0.6514,27.5398,0.2199,27.7866,0.4224,28.6752,0.702,28.2055,0.3677,27.8159,29.1615,0.01,0.377,13.0,6.4,not_spike
25.9871,0.3133,26.8684,0.4455,26.3088,0.3967,23.6059,0.0541,23.3092,0.0716,23.2241,0.0563,23.0078,0.0322,23.0409,26.8113,0.0,5.248,930.0,6.981,not_spike
30.9923,1.7716,29.8798,0.7655,30.426,1.3516,27.6839,0.2849,27.3495,0.3317,28.1923,0.5632,27.5388,0.2399,27.8296,28.4667,0.26,0.248,15.0,6.401,not_spike
99.0,29.5428,29.7443,0.6656,29.5377,0.7457,27.4739,0.2095,28.4658,0.6984,27.6203,0.3299,27.7669,0.2648,27.7337,29.1538,0.41,0.282,14.0,6.47,not_spike
99.0,29.0371,30.3217,1.0672,28.1289,0.3704,26.8036,0.1863,27.0439,0.3687,26.9297,0.2954,26.8684,0.1928,27.0286,28.623,0.0,0.431,32.0,5.963,not_spike
26.5409,0.3572,25.7141,0.1045,22.4878,0.0104,21.3176,0.0067,21.1589,0.0104,21.0817,0.0083,21.0459,0.0054,21.0513,26.7982,0.99,0.184,486.0,5.708,not_spike
99.0,29.281,99.0,30.0305,27.8196,0.2447,27.5844,0.2575,27.6467,0.4328,27.3263,0.2951,27.7304,0.2843,27.7328,28.5899,0.01,0.467,16.0,5.28,not_spike
30.2343,1.4086,30.8882,1.3767,29.3966,0.8249,27.6069,0.3051,27.2402,0.3753,27.533,0.4081,27.3106,0.2394,27.6182,28.8301,0.01,0.499,17.0,6.157,not_spike
99.0,29.2151,99.0,29.9103,99.0,29.3025,28.5802,0.5668,30.2144,2.009,29.1965,1.1177,27.9662,0.3479,28.4811,29.0234,0.0,0.449,14.0,6.117,not_spike
99.0,29.037,30.8441,1.3372,29.1022,0.684,28.1681,0.4861,27.6008,0.5098,28.3656,0.7554,27.8324,0.3754,28.4108,28.7925,0.0,0.583,23.0,5.534,not_spike
99.0,29.4477,31.177,1.3196,99.0,29.585,27.7802,0.2758,27.9644,0.4896,27.6372,0.3482,27.6481,0.2315,27.9427,29.2083,0.72,0.238,12.0,6.96,not_spike
99.0,28.7673,99.0,29.4487,26.6904,0.1345,26.5313,0.1737,26.0562,0.1986,26.1804,0.1867,26.3508,0.1463,26.2995,27.7997,0.0,0.585,30.0,5.68,not_spike
28.8025,0.6541,99.0,29.7817,27.0645,0.1521,26.5757,0.1479,26.583,0.2493,26.3743,0.1784,26.8938,0.1893,26.5879,28.2446,0.1,0.45,28.0,5.82,not_spike
99.0,28.4594,29.3782,0.8258,27.1236,0.2458,26.0975,0.1498,26.0508,0.2404,25.9151,0.1865,25.8329,0.117,25.9641,28.1927,0.0,0.689,70.0,5.694,not_spike
99.0,29.7308,99.0,30.489,28.5305,0.2906,28.0208,0.2653,27.4791,0.2897,28.7142,0.6282,28.5212,0.3808,27.8754,28.7654,0.68,0.284,9.0,5.69,not_spike
29.8732,0.7919,30.9945,1.008,29.3334,0.5865,27.363,0.3069,27.343,0.4899,27.1966,0.3691,26.8347,0.2105,27.096,28.5091,0.67,0.138,8.0,6.348,not_spike
30.2037,1.5925,29.3853,0.656,27.2672,0.2076,26.3859,0.1553,27.0129,0.4027,26.2665,0.198,26.4647,0.1538,26.5088,28.0134,0.0,0.572,43.0,5.55,not_spike
28.5752,0.4547,99.0,99.0,28.3343,0.1905,27.288,0.2334,28.6774,0.9472,27.869,0.5237,27.3882,0.23,27.5858,28.8381,0.0,0.507,19.0,5.97,not_spike
99.0,29.0954,99.0,99.0,27.5634,0.1125,27.2793,0.2514,27.613,0.5646,27.2248,0.347,27.0688,0.2227,27.3493,28.6756,0.0,0.435,24.0,4.89,not_spike
99.0,28.4699,99.0,99.0,26.007,0.0526,24.5744,0.0677,24.1089,0.0989,23.814,0.0518,23.6774,0.0411,23.72,27.2124,0.35,0.259,111.0,6.162,not_spike
99.0,29.6423,99.0,99.0,30.175,0.6378,-99.0,0.0,27.6993,0.6186,-99.0,0.0,26.5453,0.1591,26.7318,28.55,0.66,0.339,12.0,6.718,not_spike
28.7099,0.4419,99.0,99.0,28.3162,0.1507,28.0003,0.2986,28.1879,0.5719,28.0187,0.4232,27.867,0.2704,28.2278,29.2383,0.16,0.374,13.0,4.861,not_spike
99.0,29.4459,99.0,99.0,27.9087,0.1199,27.2974,0.2049,27.609,0.4355,27.3677,0.3164,27.5377,0.2483,27.5503,29.0037,0.4,0.385,16.0,5.34,not_spike
29.1385,0.8525,99.0,99.0,26.8434,0.0733,26.4296,0.1573,26.6838,0.3119,26.2655,0.1967,26.4125,0.1461,26.5058,28.0206,0.0,0.325,30.0,4.961,not_spike
99.0,29.9326,99.0,99.0,29.2804,0.2708,28.5419,0.4027,28.1716,0.5004,28.5769,0.5839,28.3848,0.3441,28.8915,29.4559,0.52,0.287,8.0,5.52,not_spike
32.5673,3.1031,99.0,99.0,27.7787,0.1034,27.18,0.1784,27.8473,0.5449,27.8325,0.4216,27.7846,0.305,27.3935,29.0507,0.07,0.342,16.0,5.66,not_spike
99.0,29.3172,99.0,99.0,27.5515,0.0992,26.8319,0.1546,27.5432,0.4589,27.3101,0.323,27.5044,0.2627,27.0123,28.8698,0.0,0.484,24.0,5.75,not_spike
99.0,28.9963,99.0,99.0,27.0892,0.0815,26.3425,0.1426,26.7625,0.3151,26.2778,0.1964,26.4431,0.1387,26.5068,28.4742,0.02,0.359,34.0,5.53,not_spike
99.0,29.4525,99.0,99.0,27.856,0.1125,27.2116,0.2128,28.3574,0.7825,27.1763,0.2877,27.1542,0.1881,27.382,28.9619,0.78,0.225,16.0,5.161,not_spike
99.0,29.6167,99.0,99.0,28.2284,0.1406,27.3836,0.213,27.6327,0.429,27.7076,0.386,27.9293,0.3246,27.6488,29.0437,0.21,0.314,14.0,4.51,not_spike
32.9073,3.477,99.0,99.0,28.0427,0.1372,27.5723,0.273,27.624,0.4594,27.3323,0.3191,27.4925,0.2437,27.7861,28.4982,0.01,0.429,18.0,5.135,not_spike
32.6219,3.3183,99.0,99.0,27.3184,0.0821,26.294,0.1429,26.2329,0.2371,26.398,0.2295,26.6024,0.1874,26.4585,28.4236,0.97,0.223,25.0,6.13,not_spike
30.5523,1.227,99.0,99.0,99.0,30.6491,26.9433,0.235,26.928,0.3749,27.5918,0.5364,26.7713,0.2036,27.022,28.4854,0.77,0.143,8.0,6.97,not_spike
28.8881,0.484,99.0,99.0,28.3818,0.163,27.1318,0.2264,27.5632,0.4923,27.7539,0.5236,27.3107,0.246,27.4182,28.7186,0.75,0.302,15.0,6.17,not_spike
99.0,29.3359,99.0,99.0,27.3341,0.0843,26.7074,0.1985,26.6939,0.3385,26.7567,0.3024,27.0682,0.2725,26.9505,28.4515,0.23,0.301,25.0,4.51,not_spike
29.394,1.0302,99.0,99.0,27.4606,0.137,26.3635,0.1646,26.0772,0.2276,26.1596,0.1981,26.0349,0.1232,26.1738,28.3358,0.0,0.548,51.0,5.836,not_spike
99.0,29.0982,99.0,99.0,27.0951,0.0855,26.3977,0.1382,26.9824,0.3735,26.3883,0.1955,26.4764,0.1443,26.556,28.5661,0.02,0.38,33.0,5.86,not_spike
29.0053,0.8559,99.0,99.0,28.4671,0.3143,27.5432,0.3973,27.2036,0.5267,28.1371,0.8401,27.6451,0.4489,28.1764,28.43,0.0,0.852,25.0,5.505,not_spike
99.0,28.7174,99.0,99.0,26.3176,0.0551,25.6382,0.0925,25.8018,0.187,25.4979,0.1196,25.5971,0.0893,25.6324,27.8325,0.0,0.412,64.0,5.308,not_spike
30.4224,1.8651,99.0,99.0,27.0717,0.0991,26.1164,0.1254,26.4456,0.2848,26.4632,0.243,25.9824,0.1122,26.1075,28.3904,0.0,0.532,54.0,6.04,not_spike
99.0,29.2599,99.0,99.0,28.4203,0.236,27.1995,0.2153,27.2392,0.3949,26.8199,0.2286,27.242,0.2343,27.1098,28.3951,0.0,0.471,21.0,5.922,not_spike
28.7012,0.6633,99.0,99.0,26.9714,0.087,26.5474,0.149,26.5912,0.2689,27.0314,0.3158,26.4362,0.1371,26.5931,28.6139,0.0,0.508,37.0,4.881,not_spike
29.1511,0.7581,99.0,99.0,27.378,0.0959,26.7146,0.1689,27.2677,0.4473,26.7102,0.2478,26.9315,0.2023,26.9147,28.6494,0.0,0.554,28.0,5.132,not_spike
32.0341,2.6122,99.0,99.0,28.6587,0.2218,27.4935,0.2422,27.777,0.511,27.5038,0.3397,27.4728,0.2396,27.7808,28.9912,0.37,0.35,15.0,5.81,not_spike
28.4658,0.3785,99.0,99.0,27.4181,0.0811,27.1219,0.2505,26.9254,0.3709,26.9729,0.3239,27.1745,0.2765,27.4367,28.1201,0.42,0.448,20.0,5.07,not_spike
99.0,29.2862,99.0,99.0,27.6289,0.1075,27.1549,0.1931,26.7705,0.2526,27.0313,0.2486,27.296,0.2236,27.1003,28.225,0.74,0.29,19.0,5.37,not_spike
